FirstName,gender
gilberto,1
braulia,0
shawn michael,1
japhet,1
april,0
rosalina,0
candy,0
zenaida,0
janice,0
leonila l.,0
tim abe,1
jo-ann,0
fe,0
perla dolina,0
decy,0
robert,1
elena verano,0
jonard,1
gregorio,1
henry,1
domingo,1
jovan,1
satra,0
erlinda,0
jumpery,0
serena,0
"precilla, da",0
romeo,0
eduardo,1
mafnylyn,1
florencia,0
nieves gepala,1
arvin,1
judith,0
bobby,1
feleciano,1
frances,1
roberto,1
jerobel quismondo,0
sergio,1
jaymayo,1
james,1
wendel,1
jenly,0
gorgonio,1
sheila,0
lydia,0
carlo allan,1
margie,0
ireneo,1
jonnaliza,0
jave,1
imelda,0
sherly,0
rustico,1
adela,0
romeo,1
lynet,0
flor,0
joseph,1
victorino,1
ariel,1
maricar,0
evelyn,0
arlene,0
maria ana,0
elsa,0
eduardo,1
ma. ana,0
nestor,1
ever,1
juliet,0
retchie,1
seloria,0
ron igan,1
gilbert,1
loreto,1
ronaldo,1
eulogio,1
amando,1
anna grace,0
luis,1
noli,1
jacinta liziel,0
ma. cristina,0
meralyn,0
al brian,1
eric,1
flor,1
chona,0
ma. nobella,0
arman,1
christian,1
edgardo,1
maxy joyce,1
eduardo d,1
maria teresa,0
josue,1
mary jane,0
anabelle,0
severo,1
marivic,0
felizardo,1
frederick,0
majelene,0
chistien,0
raymund,1
ma.loida,0
lorenz gerald,1
ka elena,0
mary jaye,0
lealina,0
dominador,1
federico jr,1
angelito,1
maria myrasol,0
rico,1
arlyn,0
jusel,1
antonieta,0
rose marie,0
ervin blanco,1
conrado,1
marlee mark,1
josephine,0
marivic granada,0
jessie,1
reylinda,0
edmundo,1
georgia,0
crisalyn,0
quintana,0
juditha,0
arwin,1
jawo,1
marilou,0
joseph,1
hazmin,0
jerry,1
mario,1
jireh shammar,0
jennifer,0
alice,0
rosenda,0
emmanuel,1
maricris,0
anthony,1
amparo,0
elmer reyes,1
isah marie,0
marlo,1
ernesto,1
jorie jovanne,1
rodel panoy,1
nonato,1
michael,1
judith,0
elmo,1
anne louise,0
jecrish,1
nelsie,0
doquesa,0
danilo,1
kirby kim,1
hyline,0
dan ralph,1
rebecca,0
doroteo,1
nhova mae,0
romeo,1
josephine,0
shelanie,0
alejandro m.,1
ruthie,0
robert ronmil,1
edgar,1
rowena,0
florenda,0
ma. ada,0
rodrigo,1
michael jr.,1
wechelle mae,0
roda,0
ray carlo,1
jaime fern,1
renato,1
juanita jimeno,0
jocelyn,0
eddie,1
divina,0
efren,1
edgar,1
mc. gary,1
jayson,1
twigy,0
gabriel,1
robelyn,0
daisy,0
sherry mae,0
jr federico,1
gladgy,1
excel,0
abelardo elman,1
marilou,0
roey,1
juanita,0
remedios,0
bernadette,0
mohammed faisal,1
vanessa,0
nenita,0
lanie,0
juvy,0
rizario,1
vicente,1
daisy,0
mary jane,0
pedro alcayde,1
nenita dela,0
johair,1
merieta,0
alfredo caji,1
sammy rio,1
liezel servano,0
clemencia,0
ryan,1
orlando,1
gresheel,0
wilfredo p.,1
eric,1
merly,0
payakon,1
marites,0
nerisa,0
manwela,0
marloun,1
denalyn,0
francisco,1
armando,1
maribeth,0
analou,0
arlyne,0
jocelyn,0
yolanda,0
arvin,1
al noel,1
marylyn,0
whe jane,0
nardion,1
samuel,1
imelda,0
aljids,1
leah,0
hospesio,1
lilia tablan,0
alex,1
jose saldy,1
randy,1
karl michael,1
dickson,1
rosemarie,0
nellie,0
marjorie,0
ailyn,0
maylen,0
aleta,0
nora loyola,0
brunilia,0
myrianne,0
kyle paolo,1
merra,0
rosalie,0
franz irene,0
aurora,0
melchor,1
rolando,1
canelson,1
ariel,1
liezel,0
neressa zenarosa,1
rodolfo,1
antonina,0
marjorie,0
josephine,0
gaudencio,1
regina,0
biev-ann,0
soledad,0
ma. luz,0
mildred,0
jackielou,0
benigno,1
reynaldo,1
john paul,1
dolores,0
anito,1
jefrie,1
ligaya,0
arla mae,0
glenda,0
cerilo,1
armando,1
dexter,1
john lloyd,1
carlo max,1
angelito,1
wilfredo,1
jonathan,1
raymond,1
rex,1
jecelbe,0
milagros,0
donnabelle,0
julieto sr.,1
joel embate,1
teofanes,1
teodoro,1
anchita,0
mc jayrald,1
pedro jr,1
divina,0
eronilan,1
marivic,0
estela,0
arnie,0
mohammad roxas,1
zacarias,1
jordan,1
catherine,0
jerry,1
rosalita,0
milagros,0
jimsrey,1
kay anjella,0
jovita,0
herman,1
rosenda,0
virginia,0
bernardo jr.,1
arlene,0
elizabeth,0
maria salve,0
liezle,0
mary ann,0
marymar,0
nolasco,1
elma,0
johhny,1
meriam,0
robel,1
isagani,1
norberto sr.,0
flora mae,0
paulino jr.,1
arlene,0
rufa,0
francis jan,1
wilfredo,1
elenor,0
donato,1
jemwhel,1
walter,1
dolores,0
lord zurita,1
felicitas,0
jemar,1
joseph,1
jose roy,1
juan lagumbay,1
naphnie,0
maricel,0
jerrybert,1
edgar,1
antonio,1
jade,0
jesie,1
fraolyn,0
janette,0
mirabelle maunes,0
sharon,0
antonio jr,1
james,1
carlo,0
emilio,1
sabino,1
abundio,1
shiamenda,0
jose bennette,1
anasiver,0
genelgie,0
esmayaten,1
anthony,1
leah,0
salvador,1
lorenzo,1
rolando,1
bernabela,0
grace,0
felix,1
leticia,0
jocelyn,0
mylene,0
rochell,0
romulo,1
greschiel,0
loracel,0
armando,1
judith,0
fortunato,1
allen,1
remedios,1
nelida,0
jonathan,1
russel,0
clemencia,0
frederick,1
merly,0
jessica,0
alejandro,1
mansueto,1
fritchie,0
fehr,0
thelma,0
avelino,1
juvy,0
ana marie,1
rodel,1
danilo,1
eufemia,0
enrico,1
henry b.,0
rolando,1
ranel,1
michelle,0
thelma,0
sulpicio jr.,1
alma,0
peregrina,0
ezra,1
vilma,0
delfino,1
ma aprl,0
sotero,1
josephine,0
jiose bobby,1
teresa,0
norberto yap,1
jasfer,1
leo,1
berliza,0
elieta evette,0
aileen mae,0
editha,0
carias,1
bamav reno,1
roque,1
karen abalos,0
carolina,0
raymund jasper,1
carmelita,0
jeanne,0
rey,1
fedila,0
vergenia,0
daylinda,0
leonora,0
wilfredo,1
rogelio,0
michael shaun,1
rosita,0
demetrio r,1
elpidio,1
mark john,1
analen,0
glenn,1
leonida,0
jonalyn or,0
merlyn,0
bernabe,1
john michael,1
palaran,0
jamra,0
ma. fe,0
juliet,0
regina rose,0
ronie,1
babylyn,0
amando,1
jeffrey jerome,1
perlita,0
bernadeth,0
noemi,0
rolando,1
jose,1
mary jane,0
roger,1
christian,1
eufrocina,0
charlito,1
arturo,1
madelyn,0
joselito enyong,1
clemente roque,1
ernanie,1
kyle nathaniel,1
rodrigo,1
rogelio caasares,1
wyne,1
reagan,1
evelyn,0
michael,1
elire,1
shiela,0
jorge,1
adolberto abarca,0
armando,1
cecil,0
vivian,0
gabriel,1
aracile tinguha,0
noel,1
hendrick,1
mylen amaro,0
teofila,0
marilou,0
marichel,0
mayzel,0
rica,0
jimmy,1
antonia,0
edmundo,1
gina,0
rosemarie,0
rico,1
rosemarie,0
baby erma,0
melchora,0
dennis rey,1
juanita,1
pedro,1
annalyn,0
dionesia,0
alberto,1
cres,1
rosel,0
lorraine,0
holden,1
veronica espiritu,0
ma. arlene,0
"jr., aguido",1
norman,1
norvel roy,1
marjorie,0
revilla,1
bienvenido,1
wilfredo,1
allan s,1
dendo,1
darwen,1
isaias,1
fructuso jr,1
marklien,1
alexander,1
teofilo,1
marybelle,0
albert,1
aiza,0
chito,1
mylin,0
presentacion,0
morris,1
geerose april,0
emiliana,0
roxanne,0
jizel may,0
rosemarie,0
bonifacio jr.,1
janine,0
vincent,1
christ,1
arluz jen,0
roger,1
teresita,0
janos,1
wendielyn,0
alfe,1
dimas antonio,1
eddie,1
mark lester,1
carmelita,0
ma. arlen,0
"federico s.,",1
maila mae,0
jermelyn,0
rosaly,0
rhodelia,0
severina,0
everlyn,0
nazareth,0
pedrito,1
anthony,1
estrella,0
paulito,1
maria mae,0
florencio,1
pio,1
milagros vda.,0
judilyn,0
ceronil,1
liezel,0
antonio,1
arnel,1
vienna,0
cresgie,0
jose crisol,1
carvin louie,1
edilyn ruth,0
jeff rhystone,1
ireneo,0
jhon mark,1
jereck john,1
philip,1
sydney,1
hungaria,0
juanito,1
rolando,1
ronelio,1
julius,1
luzviminda,0
rohana gutierrez,0
cresencio,1
galileo,1
paul,1
noel john,1
risoy,1
gemma,0
vicente,1
lea,0
glory,0
leah,0
conrado,1
eufronia cagata,0
ronald,1
sarah l,0
maria victoria,0
melda,0
ramon,1
tito,1
amina,0
mildred,0
felvie,0
evelyn,0
thomas,1
rebecca,0
sheryl,0
manuel,1
emelia,0
denny,1
romeo,1
"bienvenido m.,",1
juliet,0
rachelle vienna,0
nerissa,0
anastacio,1
patricia b,0
thailee,0
fabian,1
reno,1
edgardo,1
kent,1
luneta,0
rey,1
diosdada,0
mila aque,0
anacleto,1
salvacion,0
fidelo,1
ceresio,1
jobal santillan,1
marina,0
rachel labuyo,0
gloria,0
vincent,1
noel,1
ruben,1
oscar,1
monina,0
fernando,1
noel,1
dennis,1
josefina,0
lilian,0
annie,0
celia,0
jemyblyn,0
dennis,1
edwin,1
theresa,0
marilou lucero,0
gemaila banate,0
darwin,1
lorena,0
lorena,0
angely,0
leizl,0
anna mae,0
vicky,0
billy,1
lolita,0
juancho,1
noel,1
gerardo,1
feliciano,0
patricio,1
emy,0
robert,1
rosalina,0
severino,1
noralyn,0
jenny,0
mariam,0
bonifacio,1
bryan,1
felita,0
manuel,1
cynthia,0
michelle,0
virginia,0
monico jr.,1
krislyn marie,0
laurel,1
julio a,1
allan,1
moctar,1
nico,1
amy,0
joel,1
diony,1
manny,1
hornel getuya,1
john ray,1
salvador a,1
narcisa,0
rosita,0
jovenal,0
erlinda,0
ptolome n,1
jay r,1
jonathan,1
shiela,0
edwin,1
benhur,1
pillar,0
jonabel,0
jessie,0
ramil,1
joecilit,0
erma,0
jerard dave,1
raul,1
diviñia,0
marisol,0
bessie,0
richard,1
robert,1
eleuteria,0
johanie,0
leria,0
sarah,0
welfredo,1
rexbelly,1
arsenia,0
rosalyn,0
katrine,0
angelita,0
frezil,0
vincent,1
amelia,0
johnny,1
arturo,1
luzminda,0
camila,0
hennie,0
dick,1
paterno,1
marcosa,1
mari jean,0
catherine,0
virginia,0
john ray,1
asterio,1
bernabe,1
joseph jaderick,1
liza,0
virgilio,1
sonia,0
elizabeth,0
christina,0
eusebio romb.,1
carlito,1
revero,1
m cortez,1
efreneth,0
benny,1
darwin,1
julieta,0
pablo,1
johanna wilma,0
gabriel,1
victoria,0
jerry martin,1
misael,1
pura,0
meerlyn,0
tirso,1
filmore,1
garry,1
rudeline,0
romeo,1
magna,0
lilian,0
daniel jr.,1
jose,1
danilo,1
isabelita,0
rico,1
cary,1
jenny,0
maria gemma,0
alarica,0
jinalyn villa,0
richard,1
maylyn,0
vivian,0
julie ann,0
rodrigo,1
richard,1
reynaldo,1
imie,0
joel,1
ophelia,0
leopoldo,1
roberto,1
emmanuel .,1
harry,1
vicente,1
robeza,0
mansueto,1
aniceto jr,1
errick noel,1
prescilo,1
arnel,1
jannie franchette,0
analou,0
mario,1
juanitoc.,1
mar,1
floresita,0
artemes,1
lorence,0
pritchelle,0
marcelo,1
alfredo,1
jose alvin,1
ernesto,1
maria brenda,0
salome,0
virgilio,1
mark anthony,1
rico,1
nyres,1
chelita,0
henedine,0
rosario,0
reniez,1
vilma,0
querino,1
floriza,0
adonis,1
melody,0
estrella tubac,0
nelia,0
shirlyn,0
jehada,1
ranulfo,1
rasil jose,1
florita,0
leonisa,0
jared,1
erlita,0
raquel,0
ignacio,1
letecia,0
jim,1
josue aspe,1
marites,0
amelia,0
jay,1
maeneviel,0
elizabeth,0
aaron,1
simeon,1
victoriano,1
norman,1
cyrel,1
khent,1
loreta jr.,1
jonard,1
dennis,1
ellene,0
erlinda,0
christian,1
florentino,1
antonina,0
jeear,1
alfie,1
arogante,1
amauri jr,1
divina,0
jumelyn d,0
norma gildore,0
alma,0
jelejane,0
ely val,1
jojie mae,0
sixtarlyn,0
macario louie,1
jaime,1
adahshelah andrebonne,0
joan,1
danilo,1
emma,0
corazon a,0
wenefredo aspe.,1
maria rifran,0
ellen,0
marivic,0
mark jayson,1
erlinda d,0
ricardo,1
diodoro,1
ferdenand,1
cecelia,0
adelina,0
rey,1
jean,0
nicolas jr.,1
arnel,1
meliton,1
dreamily,0
abigail,0
alvin,1
roberto jr.,1
betty,0
ivonie ann,0
noel,1
renante,1
amorlina,0
miverva,0
evangeline,0
jan michael,1
clara,0
ma. fe,0
nafaisa,0
gretchen,0
angelo,1
rosalie,0
efren,1
leo,1
perla,0
regina villa,0
allan,1
lilibeth,0
julie ann,0
sandra,0
marimar,0
sandrei,1
katherine,0
noel,1
romulo,1
fatima,0
cesar,1
petronia,0
jose,1
jopi,0
petra,0
ryan joey,1
roumelle arcega,0
sheila may,0
crizaldo,1
mary jean,1
ediliza,0
olivia,0
angelito elfante,0
celcon,1
angelica,0
melinda mendez,0
candido,1
virginia morales,0
k.c,0
zenaida,0
joery,1
flora,0
alexander,1
jovita,0
alex,1
wilson,1
gaudencio,1
raquel,0
adan,1
rogelio,1
william,1
encarnacion,0
charlito,1
jazzyl,1
catherine,0
rosemarie,0
eddie,1
kenneth,1
lolita,0
virginia,0
janic,0
herminio,1
reynaldo l,1
mailin,0
helen,0
jovey jude,1
claire,0
charito,1
said,1
feje,1
jeffrey,1
junrey,1
elvin,1
mary jane,0
ailyn,0
rocelly,0
ferdinand colo,1
arleen,0
arthur demetrio,1
cynthia,0
benjie,1
severino,1
lisa,0
peter,1
teodorico jr,1
robert,1
edwar,1
jerry,1
luis,1
dionisio,1
david jr.,1
jecco angelo,1
daisy jan,0
john thirdy,1
wilfredo,1
armando,1
ronie,1
perlita agor,0
marcelita,0
joverose,0
analiza,0
laura,0
catherine mangolayon,0
susil,0
myrna,0
eriberto,1
burt,1
john ariel,1
arjay,1
reymond,1
randy,1
me. jannet,0
jimmiseo talisic,1
gilda,0
alwinson,1
helen greece,0
teddy,1
cresente,1
rosalino,1
jose edwin,1
nerio,1
amado,1
maricris,0
rosalia,0
jonard,1
victoria,0
luzmarry,0
aika mae,0
felipe jr,1
abdulmunap,1
mariecrez martos,0
juanito jr.,1
helen,0
melbert,1
edgar,1
betty,0
john martin,1
lucy,0
eric,1
rhesa siquijor,0
maing,1
mark tibagong,1
librado,1
rodolfo,1
dorlie,0
kenryl,1
jovalyn,0
pelagio,1
angelo,1
emelita andase,0
gany,1
clarita r,0
editha,0
carmina,0
kristine mae,0
lilibeth,0
arsenio,1
ma. concepcion,0
chona,0
evelyn,0
herminiano,1
sonia fe,0
arthem,1
euphelna,0
noel,1
rhea,0
marlou,1
lynie ann,0
dalmacio,1
numeriano,1
joylen,0
daniel,1
mayvelin,0
warren edward,1
alicia carig,0
lufel,1
adonis,1
levi,1
luisita,0
richard,1
agakhan,1
renato liwa.,1
lucena,0
karina,0
maria lourdes,0
ma carolina,0
marichu napana,0
maria,0
irene,0
alvin lumuntad,1
elsie,0
nelly rose,0
ivy,0
alberto velasco,1
estrelita,0
renato,1
mark jayson,1
arnulfo,1
jaynor,1
jomamer,1
romulo,1
ma. alma,0
marisa,0
merlyn,0
adrian,1
jerome,1
joey,1
mellodt,0
juliebie,0
husna,0
rosabel,0
rasma,0
clarita,0
sheryl,0
rolando sr.,1
gladys,0
nerio,1
ma. cristy,0
vivien,0
maylinda,0
felemo jr.,1
harry raphael,1
paulus,1
estela,0
noel,1
adelli garcia,0
gladys,0
evelyn,0
marcita,0
eufemia,0
meljean,0
mary ann,0
merrygin,0
norlie,1
marilou,0
rose,0
jerry,1
michael,1
segundo,1
lolita,0
lyn,0
romelda,0
winilita mahinay,0
nicanor eduard,1
oliva,0
ma. elva,0
godofredo,1
avelino r.,1
albeth,0
eddie,1
mae,0
fe,0
catalina,0
mailyn,0
wechel,1
brenda,0
zeus,1
roberto,1
aristeo pablo,1
emilio,1
arnold,0
delmar,1
wilbur,1
andy,1
cynthia,0
rogelio,1
joann,0
alexander,1
rogelio jr,1
isidro or,1
wilfredo,1
marites,0
maricel,0
alfredo,1
pablo,1
jan,0
arturo,1
rodel,1
isaias,1
jeffrey,1
moonyeen,0
rogelio r,1
remrod,1
marlou,1
jeanemar,1
janivie,0
jacqueline,0
angelina,0
jancarlo,1
jackielyn,0
sherwin,1
rhandolf,1
ernesto,1
alden,1
abelarion,1
lalaine,0
letecia,0
roxane,0
edril may,0
vicky,0
laila,0
hilario jr.,1
antonio,1
herminio,1
juanito,1
alma,0
rina,0
jennifer nicole,0
leandro,1
mario b,1
nestor,1
nicolas uma,1
richard,1
peter,1
mary elce,0
belma,0
jovelyn,0
gina,0
ernesto,1
regino,1
daniel,1
perlita,0
jacinto,1
maria sheena,0
denes sr.,1
edsel jan,1
shane love,0
roderick,1
ven billy,1
corazon maglas,0
maria lucia,0
albert,1
edilberto jr,1
marcelina,0
luisa,0
evelyn,0
pablo,1
novie marie,0
janice,0
guilllermo,1
ella mae,0
mercedita,0
armando,1
janine garnette,0
junriel,1
lluminada,0
lucila,0
susima,0
jobeth,0
edgardo,1
aleli gutang,0
eloisa,0
zenaida de,0
mayonito,1
josephine,0
jay jay,1
oscar,1
jerald,1
rey anthony,1
ruel,1
marie jen,0
jay lester,1
ferdinand,1
charlie,1
vilma,1
noel,1
rex,1
alma,0
juanita,0
pedro,1
maria theresa,0
welliam,1
jonathan,1
melmar john,1
felonilo,1
niño,1
elirey,1
roi alfred,1
dionisio,1
dorothy,0
arnold,1
amado ignacius,1
mary jane,0
ariane,0
analyn,0
eden,0
achilles,1
mary,0
marichu,0
loveleah,0
melba,0
aida,0
sherilyn,0
perla,0
teresita,0
elisa,0
dominador,1
elvira,0
samuel,1
marigol,0
john,1
tresty,1
jocilyn,0
bernie lopez,1
cynthia,0
esmeralda,0
aljun,1
sharon,0
alfronso,1
arnel,1
sheila joy,0
argie,1
christa,0
imelda,0
angelo jui,1
lorena,0
maricel,0
emily de,0
laura,0
richel,0
elsie,0
huberto jr.,1
nenette,0
rosy jhon,1
arnold,1
jeannie,0
niel,1
edward,1
pacencia,0
ana kanaway,0
lerma,0
lito,1
hassanal,1
mary ann,0
marissa,0
nino chico,1
faustino,1
novelyn,0
juliet,0
janice,0
vicente iii,1
irene,0
"adela, ce",0
angel,1
juditha,0
jaylord,1
danie lito,1
alicia,0
sulficio,1
gemma,0
catalino,1
kim,0
terrence jade,1
joselito,1
edna ramirez,0
teomar,1
analyne,0
santiago,1
romeo,1
nenita,0
gregorio,1
fridi,1
maria elona,0
vicella,0
arvenn robert,1
samuel,1
edgar,1
jecel,1
gillian,0
edwin,1
joel,1
benjie,1
ma. regina,0
shalimar,0
eva joy,0
nellie,0
mecmec,0
fil joy,0
rosalio,1
mariel jane,0
arlene,0
ma. alluna,0
jimmy,1
nicanor,1
luisito,1
ivy tangcawan,0
rogelio,1
ariel y,1
noel,1
joselito,1
guillermo,1
elezer,1
irene,0
rodolfo jr.,1
annie,0
laizel tinampay,0
lino,1
gloria,0
jannice,0
john lee,1
brenda,0
mylen,0
genevie tabanao,0
sitti hulma,0
josephine n,0
luz,0
keyjones,1
cecile,0
melanee,0
arnold,1
roberto,1
imelda,0
rufino dalao,1
enriquita,0
arlene,1
lorna,0
zosimo,1
merry goy,0
alexandria,0
rosalina,0
ariel,1
francisco,1
merciales,0
jean,0
asizah,0
melecia,0
teofilo,0
esmail,1
henry e,1
medelyn orcine,0
maciste,1
danilo,0
elmer,1
leovino,1
kendric james,1
joan,1
sonia,0
gregorio,1
rufina dela,0
rommel,1
joel,1
tomas,1
jaypee,1
jr. joe,1
emmary,0
elisa,0
junmar,1
renante,1
michelle,0
elisa,0
muaiben,1
larisa,0
julita,0
michael,1
emely,0
ritchel,0
maribel,0
adoracio,0
cynthia,0
peter ray,1
agido,0
jenny cris,0
flordeliza,0
honey,1
anita,1
charito,0
irish,0
cruz,1
arnel j.,1
antonio,1
bobyken,1
brenda,0
venjie,0
yolanda,0
czar sofronio,1
edna,0
anthony,1
andrew,1
nene,0
donabel,0
ramon,1
imelda,0
judith,0
greg,1
allan,1
agustina,0
eric,1
arlene,0
elsa,0
nole,1
zaldy,1
elma,0
rufino,1
nancy,0
rodilyn joy,0
janus john,1
alvaro,1
hilda jane,0
leah,0
dhan bert,1
alfredo jr.,1
juana,0
jeralyn,0
michael,1
rodel,1
mary lude,0
cayetana,0
carmelina,0
myrna,0
renante,1
nelson sr,1
cecilia,0
veronica,0
tito,1
elsie,0
federico,1
divina,0
rommel,1
marilou,0
randy,1
julifer,0
norberto,1
felixberto,1
felisa,0
cristian,1
rizalen,0
medardo,1
elaine,0
criselda,0
liberato,1
charita,0
divina,0
alonso,1
antonio sr.,1
edelberto,1
emma,1
jose ortiz,1
gilbert jr,1
julius,1
rodolfo,1
grace,0
dennis,1
john renan,1
stella marie,0
william,1
asuncion,0
zosimo,1
rodel,1
gezza,0
virginea,0
"teresita,",0
rosapi,0
cherry joy,0
marlou,1
nora,0
arnold,1
richard,1
niel,1
enrique,1
crispin gloriane,1
patmer,1
darwen,1
rizalie roa,0
lea,0
maritess,0
marlo,1
analie,0
rejean,0
william de,1
ema,0
sabina,0
julie ann,0
redemson,1
kimberly,0
jecris,1
jerlou,1
edita,0
jessie lyn,0
felix,1
george,1
ronald john,1
ma. criscelda,0
jay von,1
daton,1
vember,1
gina,0
warlita,0
jeanette,0
felimon,1
rey edward,1
lizabeth,0
shiela,0
romeo,1
leovic,1
rosalia,0
maimana,0
raynante,1
eduardo,1
john timothy,1
mellie,0
fe carmencita,0
janelee,0
mary ann,0
helen,0
malou,0
roberto,1
briel,1
maricel,0
romeo,1
maynardo,1
pablito,1
fely,0
ritchelle,0
deodora,0
merla,0
teresita,0
alona,0
jay,1
honey jean,0
ruth,0
elizabeth,0
maylene,0
anne fe,0
junelyn,0
paulita,0
dexter,1
divina,0
"jr., fernando",1
arthur,1
marilyn,1
ernesto,1
jeflor,1
eva asentista,0
michelle mae,0
eduardo,1
lelanie,0
allan christian,1
melodrina,0
jupiter,1
neñan,0
maximo jr.,1
john edward,1
misael,1
joeceleehn,0
crecenciano,1
gloria,0
angelo bob,1
arturo,1
benjamin,1
jessica,0
elvie,0
sandy boy,1
nell bryant,1
virgi,0
merlyn,0
lexon joey,1
christine,0
leonyl,1
anabella,0
rosemarie,0
ronalyn avila,0
arnold,1
ma. dolores,0
cherela pala,0
don michael,1
alfredo,1
emelita belleza,1
john rey,1
narcis,0
frank niel,1
roselda,0
alberto,1
ronaldo,1
erlinda,0
janeth,0
ofelia,0
arlene,0
melody,0
niobe,0
phoebe ann,0
haidee,0
maria abegail,0
yolanda,0
sheena,0
mariel,0
jennifer,0
luz,0
reynaldo,1
jessie jim,1
jeanie mananis,0
reynante ian,1
abner,1
exminda,0
riza,0
melody,0
eulalia,0
alberto,1
edward,1
daniel,1
francisco,1
apollo,1
efren,1
estelita,0
marcelina,0
efigenia,0
fausto,1
nestor,1
guilerma,0
genelyn,0
amelia,0
elma,0
mundo,1
alfredo,1
jordan,1
letecia,0
veverly fe,0
alfredo,1
nicasio,1
leonosa,0
janice,0
rosanna sode,0
basilio,1
dalia,0
annabelle,0
delia,0
rey arthur,1
bernardo,1
magtanggol jose,1
arthur gino,1
madina,0
kenneth,1
eduardo,1
alfredo,1
elnora gurion,0
crisanta,0
adelina,0
anthony,1
jennelyn,0
jeanny,0
esmenia,1
vilma salario,0
eufracio,1
sammy,1
jane,0
ariel,1
jay ar,1
azufra,0
rolando,1
pepito,1
ropel cuadra,1
julius caesar,1
